# Dialogue ID	Turn Index	User Utterance	System Response	attraction-area	attraction-name	attraction-type	bus-day	bus-departure	bus-destination	bus-leaveAt	hospital-department	hotel-area	hotel-book day	hotel-book people	hotel-book stay	hotel-internet	hotel-name	hotel-parking	hotel-price range	hotel-stars	hotel-type	restaurant-area	restaurant-book day	restaurant-book people	restaurant-book time	restaurant-food	restaurant-name	restaurant-price range	taxi-arrive by	taxi-departure	taxi-destination	taxi-leave at	train-arrive by	train-book people	train-day	train-departure	train-destination	train-leave at	
PMUL3790	4	Thank you .  Can you also help me find a train ?	01223353888 is the number cb41da postcode . Address is 154 chesterton road	none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	moderate	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
PMUL3790	5	Cambrdige to liverpool london street , leaving after 08:15 on sunday	why sure where are you departing from where are you going and when ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	moderate	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sunday	cambridge	london liverpool street	08:15
PMUL3790	6	Yes , can you give me the travel time and the price of a ticket ?	There is a 09:59 that would arrive by 11:27 .  Does that work ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	moderate	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sunday	cambridge	london liverpool street	09:45
PMUL3790	7	No . Thank you that will be all for today . Goodbye	The travel time for TR0995 is 88 minutes and the ticket price is 13.28 pounds . Would you like me to book a ticket ( or tickets ) for you ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	moderate	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	sunday	cambridge	london liverpool street	09:45
MUL2666	0	Hello . I am working out some details regarding my trip to Cambridge . I am sort of overwhelmed by the number of attractions and need your help .		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2666	1	Yes , I 'm interested in museums . Can you suggest one for me ?	I can help you narrow down your choices .  Did you have a type of attraction you were interested in ?	none	none	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2666	2	I am looking for a museum in the centre of town .	In what area would you prefer it to be ?	centre	none	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2666	3	Yeah , that sounds good . Can you give me the postcode ?	There are 11 in the center of town . How about contemporary art ?	centre	none	museum	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2666	4	I 'm also looking for a place to stay in the centre that is moderate in price .	Sure thing the postcode for Cambridge Contemporary Art Museum is cb21su . Is there anything more today ?	centre	none	museum	none	none	none	none	none	centre	none	none	none	none	none	none	moderate	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2666	5	I need the hotel to be 4 stars with free parking . Does Cityroomz have these ?	Cityroomz is available . Would you like to book this hotel ?	centre	none	museum	none	none	none	none	none	centre	none	none	none	none	cityroomz	yes	moderate	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2666	6	how about one like that in the north ? get the postcode , address , and phone number	Actually Cityroomz is 0 stars and does n't have parking . Would you like to try a different area ?	centre	none	museum	none	none	none	none	none	north	none	none	none	none	none	no	moderate	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2666	7	The one in the north did not need to be 0 stars . Just one in the north .	there are none with 0 stars in the north	centre	none	museum	none	none	none	none	none	north	none	none	none	none	none	none	moderate	do not care	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2666	8	That sounds good . Does it have 4 stars ?	Lovell Lodge is in the north and is moderate priced . Postcode is cb41sr , phone is 01223425478 , and address is 365 milton road . Does that work ?	centre	none	museum	none	none	none	none	none	none	none	none	none	none	lovell lodge	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2666	9	I 'd really like a 4 star . Is there a 4 star hotel in the north with parking ?	Lovell lodge is 2 stars	centre	none	museum	none	none	none	none	none	north	none	none	none	none	none	yes	none	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL2666	10	No , but can you give me the postcode , address , and phone number for the Acorn ?	4-star accommodations in the north are all guesthouses . The acorn guest house is highly recommended , and has free internet and parking . Would you like more information or to book ?	centre	none	museum	none	none	none	none	none	north	none	none	none	none	acorn guest house	yes	none	4	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1215	0	I am looking for a place to go in the south .		south	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1215	1	I have no preference . What do you recommend ?	There are a lot of things to do in the south . Do you know what kind of attraction you were looking for ?	south	none	do not care	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1215	2	What is the entrance fee ?	Well if you 're looking for a museum I recommend the byard art . The phone is 01223464646 and the address is 14 king 's parade .	south	byard art	do not care	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
SNG1215	3	no , thanks , that is it for today	The entrance fee is free . Anything else today ?	south	byard art	do not care	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none
MUL0652	0	I 'm looking for a train leaving after 10:30 .		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	10:30
MUL0652	1	I 'll be leaving from Leicester and want to go to Cambridge .	Where are you departing from and what is your destination ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	leicester	cambridge	10:30
MUL0652	2	All right . I need a booking for six , please , and the reference number .	There are 91 trains leaving Leicaster to Cambridge after the specified time . How does Friday 11:09 sound ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	6	none	leicester	cambridge	10:30
MUL0652	3	I need a hotel in the north that has free parking .	I was able to book the train for you for 6 people . The reference number is 7QAMUGHQ . Do you need anything else ?	none	none	none	none	none	none	none	none	north	none	none	none	none	none	yes	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	6	none	leicester	cambridge	10:30
MUL0652	4	No not really , I would prefer a guesthouse type of hotel with free wifi though .	There are 11 different hotels . To help narrow it down , can you tell me if there is a price range you prefer ?	none	none	none	none	none	none	none	none	north	none	none	none	yes	none	yes	do not care	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	6	none	leicester	cambridge	10:30
MUL0652	5	Perfect . I 'd like to book a 5 night stay for the six of us .	How about the Acorn guest house on 154 Chesteron Road ?  It 's a moderate price range guesthouse that is rated 4 stars with free parking and wifi .	none	none	none	none	none	none	none	none	north	none	6	5	yes	acorn guest house	yes	do not care	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	6	none	leicester	cambridge	10:30
MUL0652	6	Yes it is .	Great . Is this hotel stay also starting on Friday ?	none	none	none	none	none	none	none	none	north	friday	6	5	yes	acorn guest house	yes	do not care	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	6	none	leicester	cambridge	10:30
MUL0652	7	No thank you that will be all .  Thank you for your help in booking my trip and stay !	Booking was successful , reference number is YN5MH1ZN . Anything else I can help you with ?	none	none	none	none	none	none	none	none	north	friday	6	5	yes	acorn guest house	yes	do not care	none	guest house	none	none	none	none	none	none	none	none	none	none	none	none	6	none	leicester	cambridge	10:30
PMUL1761	0	Can you help me find a train leaving after 9:15 going to Ely ? Thanks .		none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	ely	09:30
PMUL1761	1	I am departing out of Cambridge . I really do need to leave sometime after 21:15 for sure .	Yes , there are many . Where are you departing from ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	cambridge	ely	21:15
PMUL1761	2	I 'm leaving on Saturday .	There are 14 trains available . What day will you be leaving ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	saturday	cambridge	ely	21:15
PMUL1761	3	Yes please . I need 6 tickets .	I have two on Saturday . Would you like me to book one ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	6	saturday	cambridge	ely	21:15
PMUL1761	4	Thank you . I also need a hotel .	I have booked 6 seats for you on saturday .  Would you like some restaurant suggestions in ely ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	6	saturday	cambridge	ely	21:15
PMUL1761	5	First , can you give me my reference number for the train ?	Where would you like to stay on your trip ?	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	6	saturday	cambridge	ely	21:15
PMUL1761	6	Thank you . I need a hotel with free parking and free wifi .	Yes , the Train ID is TR7738 .	none	none	none	none	none	none	none	none	none	none	none	none	yes	none	yes	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	6	saturday	cambridge	ely	21:15
